Customer ID,Age,Age Range,Gender,Item Purchased,Category,Purchase Amount (USD),Previous Purchases,Total Purchases,Location,Size,Color,Season,Review Rating,Review Ratings,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchase,Preferred Payment Method,Frequency of Purchases
761,33,25 - 34,Male,Gloves,Accessories,$50 ,6,$300 ,Minnesota,XL,Violet,Fall,3.4,3,Yes,Credit Card,Free Shipping,Yes,Yes,Below 10 Puchases,Cash,Annually
762,57,55+,Male,Jewelry,Accessories,$91 ,26,"$2,366 ",Nevada,L,Yellow,Fall,4.2,4,Yes,Credit Card,Express,Yes,Yes,Below 30 Purchases,Bank Transfer,Weekly
763,45,45 - 54,Male,Belt,Accessories,$46 ,43,"$1,978 ",New Mexico,M,Pink,Fall,3.9,3,Yes,Credit Card,Standard,Yes,Yes,Below 50 Purchases,Debit Card,Fortnightly
764,61,55+,Male,Sweater,Clothing,$50 ,6,$300 ,North Carolina,M,Brown,Spring,2.9,2,Yes,Debit Card,2-Day Shipping,Yes,Yes,Below 10 Puchases,Credit Card,Monthly
765,55,55+,Male,Skirt,Clothing,$39 ,6,$234 ,Virginia,XL,Silver,Fall,4.2,4,Yes,Bank Transfer,Free Shipping,Yes,Yes,Below 10 Puchases,Debit Card,Quarterly
766,54,45 - 54,Male,Sneakers,Footwear,$99 ,13,"$1,287 ",Alaska,M,Pink,Summer,3,3,Yes,Bank Transfer,Store Pickup,Yes,Yes,Below 20 Purchases,Cash,Quarterly
767,57,55+,Male,Gloves,Accessories,$48 ,13,$624 ,Nevada,M,Cyan,Winter,3.6,3,Yes,PayPal,Next Day Air,Yes,Yes,Below 20 Purchases,PayPal,Monthly
768,27,25 - 34,Male,Coat,Outerwear,$77 ,11,$847 ,Pennsylvania,M,Brown,Fall,2.5,2,Yes,Cash,Next Day Air,Yes,Yes,Below 20 Purchases,Cash,Annually
769,64,55+,Male,Backpack,Accessories,$95 ,45,"$4,275 ",Illinois,XL,Red,Spring,2.6,2,Yes,PayPal,Express,Yes,Yes,Below 50 Purchases,Venmo,Weekly
770,52,45 - 54,Male,Socks,Clothing,$100 ,8,$800 ,Delaware,M,Silver,Spring,4.3,4,Yes,Credit Card,Store Pickup,Yes,Yes,Below 10 Puchases,PayPal,Monthly
771,19,18 - 24,Male,Sneakers,Footwear,$54 ,8,$432 ,Vermont,M,Gray,Spring,3.3,3,Yes,Venmo,Express,Yes,Yes,Below 10 Puchases,Credit Card,Annually
772,22,18 - 24,Male,Sweater,Clothing,$68 ,34,"$2,312 ",Hawaii,L,Cyan,Fall,2.6,2,Yes,Credit Card,Next Day Air,Yes,Yes,Below 40 Purchases,Bank Transfer,Fortnightly
773,18,18 - 24,Male,Jeans,Clothing,$22 ,40,$880 ,Illinois,L,Teal,Fall,3.6,3,Yes,Cash,Free Shipping,Yes,Yes,Below 50 Purchases,Debit Card,Bi-Weekly
774,29,25 - 34,Male,Hat,Accessories,$84 ,14,"$1,176 ",California,L,Indigo,Winter,2.6,2,Yes,Venmo,Express,Yes,Yes,Below 20 Purchases,Debit Card,Bi-Weekly
775,42,35 - 44,Male,Hat,Accessories,$46 ,11,$506 ,Nevada,M,Yellow,Summer,3.5,3,Yes,Credit Card,Standard,Yes,Yes,Below 20 Purchases,Credit Card,Quarterly
776,49,45 - 54,Male,Handbag,Accessories,$53 ,8,$424 ,Kentucky,S,Gold,Winter,3,3,Yes,PayPal,Store Pickup,Yes,Yes,Below 10 Puchases,PayPal,Monthly
777,49,45 - 54,Male,Shirt,Clothing,$60 ,8,$480 ,Alabama,M,Maroon,Spring,5,5,Yes,PayPal,Standard,Yes,Yes,Below 10 Puchases,Venmo,Quarterly
778,55,55+,Male,Socks,Clothing,$32 ,37,"$1,184 ",Wyoming,XL,Silver,Spring,2.5,2,Yes,Credit Card,Express,Yes,Yes,Below 40 Purchases,Venmo,Weekly
779,29,25 - 34,Male,Socks,Clothing,$50 ,23,"$1,150 ",Massachusetts,M,Yellow,Summer,2.9,2,Yes,Cash,Store Pickup,Yes,Yes,Below 30 Purchases,Debit Card,Annually
780,60,55+,Male,Dress,Clothing,94,38,"$3,572 ",Utah,M,Blue,Spring,4.6,4,Yes,Credit Card,Express,Yes,Yes,Below 40 Purchases,Cash,Annually
781,34,25 - 34,Male,Shoes,Footwear,$26 ,38,$988 ,New York,M,Turquoise,Spring,3.6,3,Yes,Venmo,Free Shipping,Yes,Yes,Below 40 Purchases,Cash,Quarterly
782,30,25 - 34,Male,Scarf,Accessories,$44 ,12,$528 ,Vermont,L,Indigo,Winter,3,3,Yes,PayPal,Store Pickup,Yes,Yes,Below 20 Purchases,Credit Card,Fortnightly
783,28,25 - 34,Male,Hoodie,Clothing,$57 ,15,$855 ,Hawaii,M,Green,Summer,4.5,4,Yes,PayPal,Standard,Yes,Yes,Below 20 Purchases,Cash,Weekly
784,63,55+,Male,T-shirt,Clothing,$65 ,38,"$2,470 ",Louisiana,L,Purple,Winter,4.5,4,Yes,Debit Card,Next Day Air,Yes,Yes,Below 40 Purchases,PayPal,Fortnightly
785,31,25 - 34,Male,Jeans,Clothing,$72 ,41,"$2,952 ",Alabama,M,Peach,Winter,3.2,3,Yes,Debit Card,Store Pickup,Yes,Yes,Below 50 Purchases,Bank Transfer,Quarterly
786,46,45 - 54,Male,Shorts,Clothing,$62 ,37,"$2,294 ",Louisiana,S,Purple,Spring,4,4,Yes,Bank Transfer,Next Day Air,Yes,Yes,Below 40 Purchases,PayPal,Fortnightly
787,70,55+,Male,Hat,Accessories,$21 ,16,$336 ,Indiana,S,Teal,Winter,4.8,4,Yes,Credit Card,Express,Yes,Yes,Below 20 Purchases,Bank Transfer,Quarterly
788,53,45 - 54,Male,Handbag,Accessories,$85 ,25,"$2,125 ",Michigan,S,Green,Spring,3.7,3,Yes,Bank Transfer,Free Shipping,Yes,Yes,Below 30 Purchases,Venmo,Weekly
789,50,45 - 54,Male,Pants,Clothing,$51 ,18,$918 ,Rhode Island,XL,Yellow,Summer,3.8,3,Yes,Venmo,Store Pickup,Yes,Yes,Below 20 Purchases,Bank Transfer,Quarterly
790,33,25 - 34,Male,Handbag,Accessories,$84 ,4,$336 ,Idaho,S,Purple,Fall,2.7,2,Yes,Venmo,Standard,Yes,Yes,Below 10 Puchases,Credit Card,Bi-Weekly
791,22,18 - 24,Male,Sweater,Clothing,$37 ,12,$444 ,Louisiana,M,Indigo,Summer,4.9,4,Yes,Venmo,Store Pickup,Yes,Yes,Below 20 Purchases,Bank Transfer,Quarterly
792,50,45 - 54,Male,Scarf,Accessories,$44 ,35,"$1,540 ",North Carolina,S,Magenta,Summer,3.1,3,Yes,Credit Card,2-Day Shipping,Yes,Yes,Below 40 Purchases,PayPal,Fortnightly
793,34,25 - 34,Male,Sneakers,Footwear,$45 ,45,"$2,025 ",New Jersey,M,Violet,Spring,4.2,4,Yes,Venmo,Next Day Air,Yes,Yes,Below 50 Purchases,Venmo,Weekly
794,24,18 - 24,Male,Pants,Clothing,$35 ,16,$560 ,Alabama,L,Maroon,Summer,3.8,3,Yes,Cash,Free Shipping,Yes,Yes,Below 20 Purchases,Credit Card,Monthly
795,69,55+,Male,Backpack,Accessories,$50 ,10,$500 ,Kentucky,XL,Yellow,Winter,4.2,4,Yes,Bank Transfer,Store Pickup,Yes,Yes,Below 20 Purchases,Debit Card,Fortnightly
796,39,35 - 44,Male,Sandals,Footwear,$26 ,34,$884 ,New York,M,Beige,Summer,4.6,4,Yes,Cash,Store Pickup,Yes,Yes,Below 40 Purchases,Venmo,Annually
797,42,35 - 44,Male,Socks,Clothing,$78 ,43,"$3,354 ",Arizona,XL,Black,Fall,4,4,Yes,Debit Card,2-Day Shipping,Yes,Yes,Below 50 Purchases,Credit Card,Annually
798,42,35 - 44,Male,Coat,Outerwear,$82 ,38,"$3,116 ",Maryland,M,Violet,Fall,4,4,Yes,Cash,2-Day Shipping,Yes,Yes,Below 40 Purchases,Debit Card,Weekly
799,29,25 - 34,Male,Socks,Clothing,$39 ,48,"$1,872 ",Alaska,M,Violet,Spring,3.8,3,Yes,Cash,2-Day Shipping,Yes,Yes,Below 50 Purchases,PayPal,Quarterly
800,55,55+,Male,Belt,Accessories,$55 ,31,"$1,705 ",Nevada,L,Brown,Summer,3.3,3,Yes,Venmo,Free Shipping,Yes,Yes,Below 40 Purchases,PayPal,Annually
801,32,25 - 34,Male,Socks,Clothing,$20 ,20,$400 ,Utah,S,Gold,Summer,2.6,2,Yes,Credit Card,Free Shipping,Yes,Yes,Below 30 Purchases,Cash,Quarterly
802,25,25 - 34,Male,Belt,Accessories,$29 ,12,$348 ,New Mexico,L,Blue,Fall,4.9,4,Yes,Credit Card,Express,Yes,Yes,Below 20 Purchases,Credit Card,Fortnightly
803,38,35 - 44,Male,Pants,Clothing,$41 ,2,$82 ,Delaware,M,Teal,Winter,3.5,3,Yes,Venmo,Next Day Air,Yes,Yes,Below 10 Puchases,Bank Transfer,Weekly
804,32,25 - 34,Male,Shorts,Clothing,$38 ,30,"$1,140 ",Connecticut,L,Silver,Winter,2.8,2,Yes,Credit Card,Express,Yes,Yes,Below 40 Purchases,Venmo,Quarterly
805,43,35 - 44,Male,Boots,Footwear,$47 ,28,"$1,316 ",Mississippi,M,Maroon,Summer,2.6,2,Yes,Cash,Store Pickup,Yes,Yes,Below 30 Purchases,Venmo,Quarterly
806,41,35 - 44,Male,Dress,Clothing,$30 ,40,"$1,200 ",Connecticut,L,White,Summer,3.7,3,Yes,Venmo,Next Day Air,Yes,Yes,Below 50 Purchases,Debit Card,Monthly
807,56,55+,Male,Jeans,Clothing,$56 ,46,"$2,576 ",Florida,L,Charcoal,Summer,2.7,2,Yes,Credit Card,Standard,Yes,Yes,Below 50 Purchases,PayPal,Quarterly
808,27,25 - 34,Male,T-shirt,Clothing,$89 ,15,"$1,335 ",New York,S,Brown,Winter,3.3,3,Yes,Bank Transfer,Express,Yes,Yes,Below 20 Purchases,Credit Card,Weekly
809,46,45 - 54,Male,Shoes,Footwear,$96 ,38,"$3,648 ",Wisconsin,L,Lavender,Fall,4.6,4,Yes,PayPal,Next Day Air,Yes,Yes,Below 40 Purchases,Cash,Quarterly
810,48,45 - 54,Male,Boots,Footwear,$81 ,30,"$2,430 ",South Carolina,M,Violet,Fall,4.9,4,Yes,PayPal,Next Day Air,Yes,Yes,Below 40 Purchases,PayPal,Bi-Weekly
811,52,45 - 54,Male,Scarf,Accessories,$83 ,32,"$2,656 ",South Dakota,S,Lavender,Fall,4.9,4,Yes,Debit Card,Store Pickup,Yes,Yes,Below 40 Purchases,Debit Card,Bi-Weekly
812,18,18 - 24,Male,Sneakers,Footwear,$35 ,36,"$1,260 ",Illinois,M,Green,Winter,2.7,2,Yes,Debit Card,Free Shipping,Yes,Yes,Below 40 Purchases,Venmo,Quarterly
813,64,55+,Male,Boots,Footwear,$56 ,32,"$1,792 ",Alaska,M,Olive,Summer,3.2,3,Yes,PayPal,Standard,Yes,Yes,Below 40 Purchases,Credit Card,Weekly
814,54,45 - 54,Male,Handbag,Accessories,$45 ,14,$630 ,Montana,S,Olive,Summer,2.9,2,Yes,Credit Card,Store Pickup,Yes,Yes,Below 20 Purchases,Debit Card,Annually
815,31,25 - 34,Male,Shirt,Clothing,$62 ,8,$496 ,Minnesota,M,Pink,Winter,3.8,3,Yes,Cash,Express,Yes,Yes,Below 10 Puchases,PayPal,Monthly
816,30,25 - 34,Male,Hat,Accessories,$84 ,27,"$2,268 ",West Virginia,L,Teal,Spring,3,3,Yes,Cash,Next Day Air,Yes,Yes,Below 30 Purchases,Venmo,Bi-Weekly
817,26,25 - 34,Male,Sweater,Clothing,$24 ,24,$576 ,Illinois,L,Cyan,Summer,3.9,3,Yes,Credit Card,Store Pickup,Yes,Yes,Below 30 Purchases,Debit Card,Monthly
818,25,25 - 34,Male,Handbag,Accessories,$21 ,30,$630 ,Nevada,S,Gray,Spring,4.7,4,Yes,Credit Card,Store Pickup,Yes,Yes,Below 40 Purchases,PayPal,Fortnightly
819,59,55+,Male,Shirt,Clothing,$91 ,34,"$3,094 ",Idaho,M,Peach,Winter,4.9,4,Yes,Cash,Store Pickup,Yes,Yes,Below 40 Purchases,Debit Card,Monthly
820,55,55+,Male,Sunglasses,Accessories,$36 ,28,"$1,008 ",Colorado,S,Teal,Winter,4.8,4,Yes,Bank Transfer,Next Day Air,Yes,Yes,Below 30 Purchases,Debit Card,Quarterly
821,56,55+,Male,Sneakers,Footwear,$39 ,27,"$1,053 ",Louisiana,M,Turquoise,Spring,2.5,2,Yes,Cash,2-Day Shipping,Yes,Yes,Below 30 Purchases,Debit Card,Monthly
822,62,55+,Male,Hoodie,Clothing,$39 ,31,"$1,209 ",Vermont,M,Green,Spring,3.9,3,Yes,Cash,Standard,Yes,Yes,Below 40 Purchases,Credit Card,Bi-Weekly
823,35,35 - 44,Male,Shirt,Clothing,$59 ,23,"$1,357 ",Mississippi,L,Magenta,Winter,3.4,3,Yes,Cash,Standard,Yes,Yes,Below 30 Purchases,Bank Transfer,Annually
824,51,45 - 54,Male,Sunglasses,Accessories,$27 ,11,$297 ,Georgia,M,Green,Winter,2.5,2,Yes,PayPal,Free Shipping,Yes,Yes,Below 20 Purchases,Credit Card,Quarterly
825,61,55+,Male,Blouse,Clothing,$94 ,48,"$4,512 ",Georgia,M,White,Spring,3,3,Yes,Venmo,Store Pickup,Yes,Yes,Below 50 Purchases,Cash,Quarterly
826,27,25 - 34,Male,Belt,Accessories,$94 ,17,"$1,598 ",Nebraska,XL,Brown,Fall,3.6,3,Yes,Venmo,Next Day Air,Yes,Yes,Below 20 Purchases,Cash,Monthly
827,54,45 - 54,Male,Dress,Clothing,$94 ,36,"$3,384 ",Massachusetts,M,Purple,Winter,3.6,3,Yes,Credit Card,Standard,Yes,Yes,Below 40 Purchases,PayPal,Weekly
828,31,25 - 34,Male,Shoes,Footwear,$51 ,33,"$1,683 ",Colorado,S,Green,Fall,4.1,4,Yes,Credit Card,Free Shipping,Yes,Yes,Below 40 Purchases,Bank Transfer,Fortnightly
829,24,18 - 24,Male,Socks,Clothing,$62 ,27,"$1,674 ",Nevada,M,Peach,Fall,3.7,3,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,Below 30 Purchases,PayPal,Bi-Weekly
830,42,35 - 44,Male,Socks,Clothing,$57 ,14,$798 ,Idaho,S,Silver,Spring,3.1,3,Yes,Debit Card,2-Day Shipping,Yes,Yes,Below 20 Purchases,Credit Card,Fortnightly
831,41,35 - 44,Male,Shorts,Clothing,$76 ,5,$380 ,Wyoming,M,Maroon,Fall,4.2,4,Yes,Cash,Express,Yes,Yes,Below 10 Puchases,Credit Card,Annually
832,66,55+,Male,Gloves,Accessories,$63 ,47,"$2,961 ",Washington,M,Red,Summer,4.3,4,Yes,Debit Card,Express,Yes,Yes,Below 50 Purchases,Cash,Quarterly
833,58,55+,Male,Jacket,Outerwear,$80 ,28,"$2,240 ",California,L,Blue,Fall,2.5,2,Yes,Credit Card,Express,Yes,Yes,Below 30 Purchases,Cash,Bi-Weekly
834,43,35 - 44,Male,Handbag,Accessories,$68 ,11,$748 ,Oklahoma,M,Purple,Fall,3.5,3,Yes,Debit Card,Standard,Yes,Yes,Below 20 Purchases,Credit Card,Annually
835,52,45 - 54,Male,Backpack,Accessories,$89 ,18,"$1,602 ",Nevada,M,Indigo,Summer,3.1,3,Yes,Debit Card,Free Shipping,Yes,Yes,Below 20 Purchases,Credit Card,Weekly
836,35,35 - 44,Male,Boots,Footwear,$26 ,21,$546 ,Maryland,L,Indigo,Summer,2.5,2,Yes,Debit Card,Next Day Air,Yes,Yes,Below 30 Purchases,Debit Card,Weekly
837,23,18 - 24,Male,Gloves,Accessories,$90 ,22,"$1,980 ",West Virginia,L,Violet,Winter,3.9,3,Yes,PayPal,Store Pickup,Yes,Yes,Below 30 Purchases,Cash,Bi-Weekly
838,25,25 - 34,Male,Hoodie,Clothing,$28 ,33,$924 ,Illinois,L,Brown,Spring,4.9,4,Yes,Credit Card,Express,Yes,Yes,Below 40 Purchases,Cash,Quarterly
839,33,25 - 34,Male,Coat,Outerwear,$29 ,49,"$1,421 ",Kentucky,M,Gray,Spring,4.3,4,Yes,Bank Transfer,Express,Yes,Yes,Below 50 Purchases,Credit Card,Annually
840,48,45 - 54,Male,Shirt,Clothing,$31 ,10,$310 ,Illinois,L,Teal,Spring,2.6,2,Yes,Cash,Free Shipping,Yes,Yes,Below 20 Purchases,Debit Card,Quarterly
841,42,35 - 44,Male,Shirt,Clothing,$24 ,18,$432 ,Alabama,L,Teal,Summer,4.2,4,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,Below 20 Purchases,PayPal,Weekly
842,55,55+,Male,Sweater,Clothing,$88 ,28,"$2,464 ",Texas,M,Beige,Summer,2.6,2,Yes,Venmo,Store Pickup,Yes,Yes,Below 30 Purchases,PayPal,Fortnightly
843,59,55+,Male,Shirt,Clothing,$87 ,25,"$2,175 ",Missouri,M,Violet,Spring,3.6,3,Yes,Venmo,Express,Yes,Yes,Below 30 Purchases,PayPal,Weekly
844,65,55+,Male,Hoodie,Clothing,$80 ,6,$480 ,Pennsylvania,S,Beige,Summer,3.2,3,Yes,Cash,Express,Yes,Yes,Below 10 Puchases,PayPal,Weekly
845,59,55+,Male,Sandals,Footwear,$48 ,44,"$2,112 ",Missouri,L,Purple,Winter,4.4,4,Yes,PayPal,Express,Yes,Yes,Below 50 Purchases,Venmo,Bi-Weekly
846,31,25 - 34,Male,Belt,Accessories,$21 ,30,$630 ,Michigan,XL,Charcoal,Winter,3.7,3,Yes,PayPal,Standard,Yes,Yes,Below 40 Purchases,Venmo,Monthly
847,49,45 - 54,Male,Boots,Footwear,$72 ,42,"$3,024 ",Kentucky,M,Pink,Spring,3.7,3,Yes,Bank Transfer,Express,Yes,Yes,Below 50 Purchases,Debit Card,Quarterly
848,53,45 - 54,Male,Hoodie,Clothing,$44 ,30,"$1,320 ",New Jersey,L,Blue,Fall,4.1,4,Yes,Bank Transfer,Standard,Yes,Yes,Below 40 Purchases,PayPal,Monthly
849,48,45 - 54,Male,Sandals,Footwear,$73 ,33,"$2,409 ",Delaware,M,Lavender,Fall,3.6,3,Yes,PayPal,Store Pickup,Yes,Yes,Below 40 Purchases,Credit Card,Bi-Weekly
850,23,18 - 24,Male,Jeans,Clothing,$61 ,24,"$1,464 ",Missouri,S,Charcoal,Spring,4.3,4,Yes,Debit Card,Express,Yes,Yes,Below 30 Purchases,PayPal,Quarterly
851,68,55+,Male,Shoes,Footwear,$20 ,13,$260 ,Connecticut,L,Turquoise,Winter,2.6,2,Yes,Bank Transfer,Store Pickup,Yes,Yes,Below 20 Purchases,Venmo,Monthly
852,35,35 - 44,Male,Sandals,Footwear,$86 ,19,"$1,634 ",Massachusetts,M,Red,Summer,2.9,2,Yes,Credit Card,Express,Yes,Yes,Below 20 Purchases,Debit Card,Monthly
853,34,25 - 34,Male,Dress,Clothing,$60 ,23,"$1,380 ",Florida,L,Yellow,Spring,4.2,4,Yes,Venmo,Next Day Air,Yes,Yes,Below 30 Purchases,Debit Card,Quarterly
854,62,55+,Male,Hat,Accessories,$43 ,35,"$1,505 ",Delaware,L,Orange,Winter,4,4,Yes,PayPal,Free Shipping,Yes,Yes,Below 40 Purchases,Cash,Monthly
855,21,18 - 24,Male,Pants,Clothing,$44 ,22,$968 ,California,L,Blue,Spring,4.3,4,Yes,Bank Transfer,Free Shipping,Yes,Yes,Below 30 Purchases,Venmo,Monthly
856,70,55+,Male,Socks,Clothing,$76 ,14,"$1,064 ",Oregon,L,Gold,Spring,3,3,Yes,Cash,2-Day Shipping,Yes,Yes,Below 20 Purchases,Credit Card,Quarterly
857,55,55+,Male,Shirt,Clothing,$33 ,47,"$1,551 ",Alaska,M,Gold,Summer,3.5,3,Yes,Debit Card,Express,Yes,Yes,Below 50 Purchases,Debit Card,Fortnightly
858,43,35 - 44,Male,Shorts,Clothing,$60 ,50,"$3,000 ",Missouri,L,Cyan,Fall,3,3,Yes,Cash,Standard,Yes,Yes,Over 50 Purchases,Debit Card,Quarterly
859,19,18 - 24,Male,Jacket,Outerwear,$26 ,33,$858 ,Oklahoma,L,Olive,Fall,3.1,3,Yes,PayPal,Free Shipping,Yes,Yes,Below 40 Purchases,PayPal,Weekly
860,47,45 - 54,Male,Hoodie,Clothing,$73 ,7,$511 ,Wisconsin,M,Teal,Winter,4,4,Yes,Credit Card,Next Day Air,Yes,Yes,Below 10 Puchases,Debit Card,Monthly
861,26,25 - 34,Male,Shoes,Footwear,$87 ,3,$261 ,South Carolina,M,Maroon,Spring,4.1,4,Yes,Debit Card,Standard,Yes,Yes,Below 10 Puchases,Cash,Monthly
862,46,45 - 54,Male,Skirt,Clothing,$100 ,35,"$3,500 ",Virginia,XL,Green,Spring,3.3,3,Yes,PayPal,2-Day Shipping,Yes,Yes,Below 40 Purchases,Credit Card,Quarterly
863,19,18 - 24,Male,Coat,Outerwear,$84 ,13,"$1,092 ",Arkansas,M,Charcoal,Winter,4.9,4,Yes,PayPal,Standard,Yes,Yes,Below 20 Purchases,PayPal,Fortnightly
864,49,45 - 54,Male,Sneakers,Footwear,$41 ,42,"$1,722 ",Vermont,M,Cyan,Summer,3.9,3,Yes,PayPal,Standard,Yes,Yes,Below 50 Purchases,PayPal,Fortnightly
865,51,45 - 54,Male,Jeans,Clothing,$59 ,5,$295 ,Kentucky,S,Charcoal,Winter,3.9,3,Yes,PayPal,Next Day Air,Yes,Yes,Below 10 Puchases,PayPal,Annually
866,64,55+,Male,Blouse,Clothing,$26 ,23,$598 ,Colorado,L,Charcoal,Winter,4.8,4,Yes,Bank Transfer,Store Pickup,Yes,Yes,Below 30 Purchases,Venmo,Annually
867,67,55+,Male,Sunglasses,Accessories,$69 ,11,$759 ,New Mexico,M,Lavender,Summer,2.7,2,Yes,Credit Card,Free Shipping,Yes,Yes,Below 20 Purchases,PayPal,Bi-Weekly
868,37,35 - 44,Male,Jacket,Outerwear,$20 ,23,$460 ,Colorado,M,Turquoise,Spring,3.1,3,Yes,Debit Card,Free Shipping,Yes,Yes,Below 30 Purchases,Bank Transfer,Fortnightly
869,40,35 - 44,Male,Dress,Clothing,$83 ,2,$166 ,North Carolina,M,Green,Summer,3.2,3,Yes,Credit Card,Next Day Air,Yes,Yes,Below 10 Puchases,Credit Card,Quarterly
870,38,35 - 44,Male,Hat,Accessories,$54 ,33,"$1,782 ",New Hampshire,M,Silver,Spring,2.7,2,Yes,PayPal,2-Day Shipping,Yes,Yes,Below 40 Purchases,PayPal,Weekly
871,66,55+,Male,Hoodie,Clothing,$66 ,6,$396 ,West Virginia,M,Blue,Fall,2.5,2,Yes,Cash,Standard,Yes,Yes,Below 10 Puchases,Bank Transfer,Bi-Weekly
872,47,45 - 54,Male,Handbag,Accessories,$42 ,45,"$1,890 ",Hawaii,M,Charcoal,Spring,2.6,2,Yes,Bank Transfer,Next Day Air,Yes,Yes,Below 50 Purchases,Debit Card,Quarterly
873,56,55+,Male,Jeans,Clothing,$33 ,25,$825 ,North Dakota,M,Pink,Spring,2.9,2,Yes,Cash,Standard,Yes,Yes,Below 30 Purchases,Cash,Quarterly
874,51,45 - 54,Male,Boots,Footwear,$77 ,24,"$1,848 ",Mississippi,M,Pink,Summer,4.2,4,Yes,PayPal,Free Shipping,Yes,Yes,Below 30 Purchases,Venmo,Quarterly
875,25,25 - 34,Male,Jacket,Outerwear,$65 ,10,$650 ,Maine,M,Magenta,Fall,4.4,4,Yes,PayPal,Free Shipping,Yes,Yes,Below 20 Purchases,Venmo,Quarterly
876,37,35 - 44,Male,Sandals,Footwear,$39 ,7,$273 ,North Dakota,L,Gray,Summer,4.1,4,Yes,Venmo,Free Shipping,Yes,Yes,Below 10 Puchases,Bank Transfer,Quarterly
877,41,35 - 44,Male,Belt,Accessories,$51 ,1,$51 ,Nebraska,L,Gray,Summer,3.8,3,Yes,Venmo,2-Day Shipping,Yes,Yes,Below 10 Puchases,Debit Card,Weekly
878,64,55+,Male,Handbag,Accessories,$65 ,45,"$2,925 ",Nebraska,M,Orange,Winter,4.9,4,Yes,Venmo,Next Day Air,Yes,Yes,Below 50 Purchases,Venmo,Quarterly
879,23,18 - 24,Male,Sunglasses,Accessories,$89 ,37,"$3,293 ",Tennessee,S,Black,Summer,4.9,4,Yes,Cash,Express,Yes,Yes,Below 40 Purchases,Debit Card,Weekly
880,62,55+,Male,Skirt,Clothing,$76 ,14,"$1,064 ",Wyoming,S,Lavender,Spring,4.1,4,Yes,Credit Card,Free Shipping,Yes,Yes,Below 20 Purchases,PayPal,Quarterly
881,39,35 - 44,Male,Backpack,Accessories,$75 ,25,"$1,875 ",Nevada,L,Red,Spring,3.1,3,Yes,Venmo,Express,Yes,Yes,Below 30 Purchases,Debit Card,Monthly
882,52,45 - 54,Male,Sandals,Footwear,$61 ,18,"$1,098 ",South Carolina,M,Silver,Summer,2.7,2,Yes,Credit Card,Next Day Air,Yes,Yes,Below 20 Purchases,Venmo,Annually
883,50,45 - 54,Male,Boots,Footwear,$35 ,37,"$1,295 ",Virginia,M,Cyan,Fall,3.8,3,Yes,Cash,Next Day Air,Yes,Yes,Below 40 Purchases,Cash,Quarterly
884,28,25 - 34,Male,Sneakers,Footwear,$37 ,30,"$1,110 ",Pennsylvania,S,Gold,Fall,4.3,4,Yes,Venmo,Free Shipping,Yes,Yes,Below 40 Purchases,Bank Transfer,Monthly
885,67,55+,Male,Skirt,Clothing,$91 ,34,"$3,094 ",Hawaii,L,Yellow,Winter,4.1,4,Yes,Venmo,Express,Yes,Yes,Below 40 Purchases,Bank Transfer,Weekly
886,41,35 - 44,Male,Dress,Clothing,$99 ,49,"$4,851 ",Ohio,L,Purple,Fall,4.4,4,Yes,Credit Card,Free Shipping,Yes,Yes,Below 50 Purchases,Debit Card,Quarterly
887,19,18 - 24,Male,Shorts,Clothing,$54 ,48,"$2,592 ",Utah,S,Brown,Summer,3.6,3,Yes,PayPal,Express,Yes,Yes,Below 50 Purchases,Bank Transfer,Monthly
888,70,55+,Male,Handbag,Accessories,$47 ,33,"$1,551 ",Minnesota,L,Turquoise,Winter,3.3,3,Yes,Credit Card,2-Day Shipping,Yes,Yes,Below 40 Purchases,PayPal,Fortnightly
889,49,45 - 54,Male,Scarf,Accessories,$77 ,44,"$3,388 ",New Hampshire,S,Gold,Spring,3.6,3,Yes,Venmo,Express,Yes,Yes,Below 50 Purchases,Cash,Annually
890,59,55+,Male,Belt,Accessories,$84 ,50,"$4,200 ",Arizona,S,Olive,Fall,2.8,2,Yes,Venmo,Free Shipping,Yes,Yes,Over 50 Purchases,Venmo,Weekly
891,52,45 - 54,Male,Gloves,Accessories,$51 ,47,"$2,397 ",New York,S,Purple,Spring,4.3,4,Yes,Credit Card,2-Day Shipping,Yes,Yes,Below 50 Purchases,Credit Card,Monthly
892,20,18 - 24,Male,Skirt,Clothing,$26 ,24,$624 ,Pennsylvania,S,Lavender,Summer,3.9,3,Yes,Venmo,Store Pickup,Yes,Yes,Below 30 Purchases,PayPal,Quarterly
893,31,25 - 34,Male,Shorts,Clothing,$64 ,43,"$2,752 ",New Mexico,L,Gray,Summer,2.7,2,Yes,Venmo,Free Shipping,Yes,Yes,Below 50 Purchases,Debit Card,Monthly
894,33,25 - 34,Male,Backpack,Accessories,$51 ,14,$714 ,Nebraska,M,Red,Spring,4.7,4,Yes,Debit Card,Express,Yes,Yes,Below 20 Purchases,Venmo,Monthly
895,44,35 - 44,Male,Hoodie,Clothing,$60 ,3,$180 ,Wyoming,L,Purple,Spring,3.8,3,Yes,Venmo,Free Shipping,Yes,Yes,Below 10 Puchases,Debit Card,Quarterly
